Date,Revenue,order_count,quantity_sold,discount_rate,sessions,active_promo_count,has_active_promo,year,month,quarter,day_of_week,is_weekend,day_of_month,is_month_start_3d,days_to_month_end,is_month_end_4d,revenue_lag_1,revenue_lag_7,revenue_lag_14,revenue_lag_28,revenue_lag_365,revenue_roll_mean_7,revenue_roll_mean_28,revenue_roll_mean_90,revenue_roll_std_7,revenue_roll_std_28,revenue_roll_max_28,revenue_roll_min_28,sessions_lag_1,sessions_roll_mean_7,order_count_lag_1,order_count_roll_mean_7,quantity_sold_lag_1,quantity_sold_roll_mean_7,discount_rate_lag_7,log_revenue
2014-11-08,2603594.99,118,613,0.0,11955,0,0,2014,11,4,5,1,8,0,22,0,2391118.65,4474322.51,3710088.5,3249272.4,2200221.02,2722610.2785714283,3819264.9157142853,4436627.339555556,941842.5209408898,1249839.140253258,6250389.79,1758772.81,10458.0,11270.0,81.0,102.57142857142857,434.0,518.1428571428571,0.0,14.77240412050404
2014-11-09,3896973.5,169,847,0.0,11303,0,0,2014,11,4,6,1,9,0,21,0,2603594.99,3503909.61,3332635.64,3964814.61,2018930.67,2455363.4899999998,3796205.008214286,4423073.003111111,542851.572819987,1266589.402683143,6250389.79,1758772.81,11955.0,11213.57142857143,118.0,94.71428571428571,613.0,479.2857142857143,0.0,15.175711040804442
2014-11-10,3578790.21,164,802,0.0,11746,0,0,2014,11,4,0,0,10,0,20,0,3896973.5,2511155.37,5247620.14,5257692.13,2722218.97,2511515.4742857143,3793782.1114285714,4418236.212555556,673899.8588402423,1266319.777410181,6250389.79,1758772.81,11303.0,11420.0,169.0,101.28571428571429,847.0,511.2857142857143,0.0,15.090535650522016
2014-11-11,3265211.84,116,635,0.0,13374,0,0,2014,11,4,1,0,11,0,19,0,3578790.21,1758772.81,6122484.1,5353820.23,3495969.18,2664034.737142857,3733821.3285714285,4402796.465888889,785396.5528626182,1233765.6408339813,6250389.79,1758772.81,11746.0,11773.57142857143,164.0,109.85714285714286,802.0,554.1428571428571,0.0,14.998835506929408
2014-11-12,2687977.35,126,666,0.0,12915,0,0,2014,11,4,2,0,12,0,18,0,3265211.84,2080412.08,6191276.35,3174858.73,5162437.56,2879240.312857143,3659228.1717857146,4373592.056444445,697472.4779548183,1194713.6530414312,6250389.79,1758772.81,13374.0,11901.42857142857,116.0,117.28571428571429,635.0,602.4285714285714,0.0,14.804299926277265
2014-11-13,3661668.42,124,678,0.0,12214,0,0,2014,11,4,3,0,13,0,17,0,2687977.35,2338580.92,6250389.79,3035433.21,4681263.25,2966035.3514285716,3641839.551071428,4347356.898222222,614346.3286742978,1205518.9055102523,6250389.79,1758772.81,12915.0,12155.57142857143,126.0,123.57142857142857,666.0,639.8571428571429,0.0,15.113429727066912
2014-11-14,4104922.66,163,780,0.0,12350,0,0,2014,11,4,4,0,14,0,16,0,3661668.42,2391118.65,4687679.79,3041887.24,3118904.74,3155047.851428571,3664205.0942857144,4332880.462444444,592263.2713878946,1199646.6438783358,6250389.79,1758772.81,12214.0,11995.0,124.0,128.28571428571428,678.0,667.8571428571429,0.0,15.227697703862612
2014-11-15,3332537.35,158,764,0.0,14001,0,0,2014,11,4,5,1,15,0,15,0,4104922.66,2603594.99,4474322.51,3295901.64,3370811.62,3399876.9957142854,3702170.645,4332011.4244444445,577889.8184677528,1196038.2074655234,6250389.79,1758772.81,12350.0,12265.285714285714,163.0,140.0,780.0,717.2857142857143,0.0,15.019244838845754
2014-11-16,3926705.12,159,843,0.0,12751,0,0,2014,11,4,6,1,16,0,14,0,3332537.35,3896973.5,3503909.61,3906454.96,3365890.12,3504011.618571429,3703479.0632142858,4318447.470444445,465170.45464530634,1195597.2622406306,6250389.79,1758772.81,14001.0,12557.57142857143,158.0,145.71428571428572,764.0,738.8571428571429,0.0,15.18331149500733
2014-11-17,3901928.25,150,788,0.0,13636,0,0,2014,11,4,0,0,17,0,13,0,3926705.12,3578790.21,2511155.37,4406719.83,2416530.15,3508258.9928571433,3704202.283214286,4319267.550333334,469472.36088778946,1195730.707579606,6250389.79,1758772.81,12751.0,12764.42857142857,159.0,144.28571428571428,843.0,738.2857142857143,0.0,15.176981668273493
2014-11-18,2299920.21,103,531,0.0,11650,0,0,2014,11,4,1,0,18,0,12,0,3901928.25,3265211.84,1758772.81,4158469.93,2109164.6,3554421.5700000003,3686174.0125,4301601.709222222,492867.4149900419,1188530.1552985716,6250389.79,1758772.81,13636.0,13034.42857142857,150.0,142.28571428571428,788.0,736.2857142857143,0.0,14.64838542379087
2014-11-19,2365334.24,105,518,0.06867793027001547,14539,1,1,2014,11,4,2,0,19,0,11,0,2299920.21,2687977.35,2080412.08,3185076.38,3237660.32,3416522.7657142854,3619797.236785714,4257679.745555555,684900.0614815949,1212826.1721621377,6250389.79,1758772.81,11650.0,12788.142857142857,103.0,140.42857142857142,531.0,721.4285714285714,0.0,14.676430320391054
2014-11-20,2712056.74,128,653,0.08481680954801854,11778,1,1,2014,11,4,3,0,20,0,10,0,2365334.24,3661668.42,2338580.92,3397945.31,3321114.32,3370430.8928571427,3590520.731785714,4223734.715555555,749875.126708404,1233427.5301403473,6250389.79,1758772.81,14539.0,13020.142857142857,105.0,137.42857142857142,518.0,700.2857142857143,0.0,14.813218218376255
2014-11-21,2642726.69,146,762,0.1654666340089826,14690,1,1,2014,11,4,4,0,21,0,9,0,2712056.74,4104922.66,2391118.65,2910624.78,2595234.4,3234772.0814285716,3566024.7114285715,4209642.724444444,773917.5526762357,1244157.9913120754,6250389.79,1758772.81,11778.0,12957.857142857143,128.0,138.0,653.0,696.7142857142857,0.0,14.787322157631413
2014-11-22,2355839.63,134,705,0.20000000169790846,11106,1,1,2014,11,4,5,1,22,0,8,0,2642726.69,3332537.35,2603594.99,3710088.5,2550262.64,3025886.942857143,3556456.9225,4198951.693888889,693014.5475089021,1250399.2380541342,6250389.79,1758772.81,14690.0,13292.142857142857,146.0,135.57142857142858,762.0,694.1428571428571,0.0,14.67240817715324
2014-11-23,2702782.41,160,863,0.19999997706067651,11209,1,1,2014,11,4,6,1,23,0,7,0,2355839.63,3926705.12,3896973.5,3332635.64,2054330.57,2886358.697142857,3508090.891428571,4180960.768111111,718826.2409599015,1270270.2023837834,6250389.79,1758772.81,11106.0,12878.57142857143,134.0,132.14285714285714,705.0,685.7142857142857,0.0,14.80979269256229
2014-11-24,2994851.12,158,880,0.19999999532531018,11794,1,1,2014,11,4,0,0,24,0,6,0,2702782.41,3901928.25,3578790.21,5247620.14,2519706.85,2711512.595714286,3485596.133214286,4155635.3646666673,553420.9439946158,1279039.0093321267,6250389.79,1758772.81,11209.0,12658.285714285714,160.0,132.28571428571428,863.0,688.5714285714286,0.0,14.912405412686628
2014-11-25,1951300.95,103,515,0.1999999948752139,13405,1,1,2014,11,4,1,0,25,0,5,0,2994851.12,2299920.21,3265211.84,6122484.1,2406331.38,2581930.1485714284,3405140.096785714,4129847.5881111105,252751.01801131637,1234162.7010332646,6250389.79,1758772.81,11794.0,12395.142857142857,158.0,133.42857142857142,880.0,701.7142857142857,0.0,14.484007374416368
2014-11-26,3005133.94,140,919,0.19999999068261165,13829,1,1,2014,11,4,2,0,26,0,4,0,1951300.95,2365334.24,2687977.35,6191276.35,3107204.99,2532127.3971428573,3256169.27,4063968.481444445,337663.5023519039,1142342.6172689293,6250389.79,1758772.81,13405.0,12645.857142857143,103.0,133.42857142857142,515.0,699.4285714285714,0.06867793027001547,14.91583303010131
2014-11-27,4582936.62,292,1553,0.19999998821716194,11438,1,1,2014,11,4,3,0,27,0,3,1,3005133.94,2712056.74,3661668.42,6250389.79,3123410.59,2623527.354285714,3142378.4696428566,3942905.0082222223,370030.947372267,987311.5603071298,6250389.79,1758772.81,13829.0,12544.42857142857,140.0,138.42857142857142,919.0,756.7142857142857,0.08481680954801854,15.337850752226906
2014-11-28,3803816.23,260,1437,0.19999999316475917,11931,1,1,2014,11,4,4,0,28,0,2,1,4582936.62,2642726.69,4104922.66,4687679.79,3580033.44,2890795.9085714286,3082826.570714286,3852904.2010000004,831961.2640964267,830781.5280088391,4687679.79,1758772.81,11438.0,12495.857142857143,292.0,161.85714285714286,1553.0,885.2857142857143,0.1654666340089826,15.151515654700285
2014-11-29,3693923.36,249,1340,0.2000000075800165,13244,1,1,2014,11,4,5,1,29,0,1,1,3803816.23,2355839.63,3332537.35,4474322.51,1768057.43,3056665.8428571434,3051260.015,3766566.6216666666,888109.9025628173,782960.106869214,4582936.62,1758772.81,11931.0,12101.714285714286,260.0,178.14285714285714,1437.0,981.7142857142857,0.20000000169790846,15.122199963083382
2014-11-30,4164373.0,278,1533,0.19999999279603434,12733,1,1,2014,11,4,6,1,30,0,0,1,3693923.36,2702782.41,3926705.12,3503909.61,2685677.46,3247820.661428571,3023388.616785715,3674816.8962222226,855530.4206618158,743312.7744159624,4582936.62,1758772.81,13244.0,12407.142857142857,249.0,194.57142857142858,1340.0,1072.4285714285713,0.19999997706067651,15.242076522166837
2014-12-01,3293606.72,203,1120,0.20000000485789635,13705,1,1,2014,12,4,0,0,1,1,30,0,4164373.0,2994851.12,3901928.25,2511155.37,2391698.09,3456619.317142857,3046976.595,3606570.582333334,878390.3031009345,769156.3612703974,4582936.62,1758772.81,12733.0,12624.857142857143,278.0,211.42857142857142,1533.0,1168.142857142857,0.19999999532531018,15.007494093374847
2014-12-02,1913468.28,90,439,0.20000002299489386,13930,1,1,2014,12,4,1,0,2,1,29,0,3293606.72,1951300.95,2299920.21,1758772.81,2263746.75,3499298.6885714284,3074921.2860714286,3621156.065666667,859264.1896031785,763158.577530502,4582936.62,1758772.81,13705.0,12897.857142857143,203.0,217.85714285714286,1120.0,1202.4285714285713,0.1999999948752139,14.464428529368355
2014-12-03,1725054.96,79,357,0.19999997565294964,12384,1,1,2014,12,4,2,0,3,1,28,0,1913468.28,3005133.94,2365334.24,2080412.08,1933337.47,3493894.021428571,3080446.1242857142,3620045.492777778,870667.0142622009,753779.8331957174,4582936.62,1913468.28,13930.0,12972.857142857143,90.0,216.0,439.0,1191.5714285714287,0.19999999068261165,14.360770048501124
2014-12-04,1490172.71,88,453,0.20000001878976834,14206,1,1,2014,12,4,3,0,4,0,27,0,1725054.96,4582936.62,2712056.74,2338580.92,2924599.17,3311025.595714286,3067754.7985714287,3616106.6076666666,1095763.4688897976,773962.2960171981,4582936.62,1725054.96,12384.0,12766.42857142857,79.0,207.28571428571428,357.0,1111.2857142857142,0.19999998821716194,14.214403255018885
2014-12-05,1855814.16,98,548,0.20000003125312937,13501,1,1,2014,12,4,4,0,5,0,26,0,1490172.71,3803816.23,2642726.69,2391118.65,2231578.75,2869202.18,3037454.505357143,3599222.4231111114,1120675.2087856687,818870.9446137323,4582936.62,1490172.71,14206.0,13161.857142857143,88.0,178.14285714285714,453.0,954.1428571428571,0.19999999316475917,14.433834596851577
2014-12-06,2498471.96,130,684,0.20000001921174254,12995,1,1,2014,12,4,5,1,6,0,25,0,1855814.16,3693923.36,2355839.63,2603594.99,1718341.54,2590916.1699999995,3018336.4878571434,3590380.184111111,1091392.6634206763,840483.3211253594,4582936.62,1490172.71,13501.0,13386.142857142857,98.0,155.0,548.0,827.1428571428571,0.2000000075800165,14.731190287214337
2014-12-07,2209128.82,147,758,0.1999999981893315,14178,1,1,2014,12,4,6,1,7,0,24,0,2498471.96,4164373.0,2702782.41,3896973.5,1444180.43,2420137.3985714284,3014582.0939285713,3581948.823777778,977632.4312667408,842636.5961899422,4582936.62,1490172.71,12995.0,13350.57142857143,130.0,138.0,684.0,733.4285714285714,0.19999999279603434,14.60810924934905
2014-12-08,3029845.63,192,1010,0.19999999141870473,10946,1,1,2014,12,4,0,0,8,0,23,0,2209128.82,3293606.72,2994851.12,3578790.21,1714762.98,2140816.8014285713,2954301.9267857145,3564391.9513333333,604237.5138703374,837531.216023958,4582936.62,1490172.71,14178.0,13557.0,147.0,119.28571428571429,758.0,622.7142857142857,0.20000000485789635,14.924022559042744
2014-12-09,3265900.4,180,995,0.19999999999999998,15116,1,1,2014,12,4,1,0,9,0,22,0,3029845.63,1913468.28,1951300.95,3265211.84,1959405.6,2103136.645714286,2934696.763214286,3564158.0852222224,523151.8169928987,828750.5009871506,4582936.62,1490172.71,10946.0,13162.857142857143,192.0,117.71428571428571,1010.0,607.0,0.20000002299489386,14.999046362222165
2014-12-10,2659858.85,141,747,0.200000003759598,13155,1,1,2014,12,4,2,0,10,0,21,0,3265900.4,1725054.96,3005133.94,2687977.35,2256213.74,2296341.2342857146,2934721.3546428573,3570065.721,670432.2374098593,828760.6817151735,4582936.62,1490172.71,15116.0,13332.285714285714,180.0,130.57142857142858,995.0,686.4285714285714,0.19999997565294964,14.793783991399897
2014-12-11,2499031.03,133,699,0.20000000560217135,12828,1,1,2014,12,4,3,0,11,0,20,0,2659858.85,1490172.71,4582936.62,3661668.42,3016597.65,2429884.647142857,2933717.1225,3559582.188666667,629525.8080061749,829087.713252049,4582936.62,1490172.71,13155.0,13442.42857142857,141.0,139.42857142857142,747.0,742.1428571428571,0.20000001878976834,14.7314140268618
2014-12-12,2451281.84,142,776,0.1999999885774049,14397,1,1,2014,12,4,4,0,12,0,19,0,2499031.03,1855814.16,3803816.23,4104922.66,2988571.87,2574007.2642857144,2892194.358571429,3549705.6279999996,475068.39046669094,820347.6401472709,4582936.62,1490172.71,12828.0,13245.57142857143,133.0,145.85714285714286,699.0,777.2857142857143,0.20000003125312937,14.712122053649253
2014-12-13,2618181.33,162,889,0.20000000534722323,15411,1,1,2014,12,4,5,1,13,0,18,0,2451281.84,2498471.96,3693923.36,3332537.35,2131538.29,2659074.075714286,2833135.757857143,3527071.249777778,365774.4094383562,788722.102207912,4582936.62,1490172.71,14397.0,13373.57142857143,142.0,152.14285714285714,776.0,809.8571428571429,0.20000001921174254,14.777990867793896
2014-12-14,2868448.18,180,951,0.2000000013944822,12133,1,1,2014,12,4,6,1,14,0,17,0,2618181.33,2209128.82,4164373.0,3926705.12,2245758.87,2676175.4142857143,2807623.042857143,3504333.3196666664,359763.23191173864,783506.0628964411,4582936.62,1490172.71,15411.0,13718.714285714286,162.0,156.71428571428572,889.0,839.1428571428571,0.1999999981893315,14.869282086290514
2014-12-15,3675108.42,240,1260,0.19999999619058859,14071,1,1,2014,12,4,0,0,15,0,16,0,2868448.18,3029845.63,3293606.72,3901928.25,2154695.59,2770363.8942857147,2769828.1521428567,3498044.9467777777,298136.8547781503,752432.2428608672,4582936.62,1490172.71,12133.0,13426.57142857143,180.0,161.42857142857142,951.0,866.7142857142857,0.19999999141870473,15.117093464335493
2014-12-16,3587166.39,247,1393,0.1999999894066804,14337,1,1,2014,12,4,1,0,16,0,15,0,3675108.42,3265900.4,1913468.28,2299920.21,2694197.04,2862544.292857143,2761727.443928571,3500001.496666667,451860.00957841123,740925.5946337823,4582936.62,1490172.71,14071.0,13873.0,240.0,168.28571428571428,1260.0,902.4285714285714,0.19999999999999998,15.092873421162993
2014-12-17,2950563.8,197,1070,0.19999999322163448,13526,1,1,2014,12,4,2,0,17,0,14,0,3587166.39,2659858.85,1725054.96,2365334.24,3167410.81,2908439.4342857143,2807700.521785714,3515863.546111111,511973.5175423704,751076.1355272491,4582936.62,1490172.71,14337.0,13761.714285714286,247.0,177.85714285714286,1393.0,959.2857142857143,0.200000003759598,14.897507167617448
2014-12-18,2684991.91,183,998,0.19999998808190075,13579,1,1,2014,12,4,3,0,18,0,13,0,2950563.8,2499031.03,1490172.71,2712056.74,3189533.36,2949968.7128571426,2828601.5775,3512585.2054444444,500101.770382891,746438.577018125,4582936.62,1490172.71,13526.0,13814.714285714286,197.0,185.85714285714286,1070.0,1005.4285714285714,0.20000000560217135,14.803188645325713
2014-12-19,3424258.6,219,1126,0.1999999941593196,12495,1,1,2014,12,4,4,0,19,0,12,0,2684991.91,2451281.84,1855814.16,2642726.69,3062553.19,2976534.552857143,2827634.9764285716,3507395.048222222,476539.3285078188,746612.5899713505,4582936.62,1490172.71,13579.0,13922.0,183.0,193.0,998.0,1048.142857142857,0.1999999885774049,15.046395831126759
2014-12-20,3898670.99,257,1419,0.19999998512313552,12762,1,1,2014,12,4,5,1,20,0,11,0,3424258.6,2618181.33,2498471.96,2355839.63,2500743.7,3115531.232857143,2855546.8303571427,3501723.9153333334,438152.2300824112,754015.7768243749,4582936.62,1490172.71,12495.0,13650.285714285714,219.0,204.0,1126.0,1098.142857142857,0.20000000534722323,15.176146537726732
2014-12-21,4372128.59,307,1808,0.2000000073190894,11970,1,1,2014,12,4,6,1,21,0,10,0,3898670.99,2868448.18,2209128.82,2702782.41,3213344.27,3298458.327142857,2910647.950357143,3489779.3932222226,462525.48775467783,772297.2793180698,4582936.62,1490172.71,12762.0,13271.857142857143,257.0,217.57142857142858,1419.0,1173.857142857143,0.2000000013944822,15.290760768735899
2014-12-22,3430574.36,306,1637,0.1999999906721159,13175,1,1,2014,12,4,0,0,22,0,9,0,4372128.59,3675108.42,3029845.63,2994851.12,3476225.97,3513269.8142857146,2970267.456785714,3486236.350444444,566925.9567430968,818697.1435742555,4582936.62,1490172.71,11970.0,13248.57142857143,307.0,235.71428571428572,1808.0,1296.2857142857142,0.19999999619058859,15.048238548514998
2014-12-23,2791569.02,247,1289,0.19999998782046952,16728,1,1,2014,12,4,1,0,23,0,8,0,3430574.36,3587166.39,3265900.4,1951300.95,2932660.62,3478336.3771428573,2985829.0010714284,3488052.9873333336,562810.6003532821,823309.7817226097,4582936.62,1490172.71,13175.0,13120.57142857143,306.0,245.14285714285714,1637.0,1350.142857142857,0.1999999894066804,14.842114726706527
2014-12-24,2610156.84,198,1116,0.19999999310386268,15005,1,1,2014,12,4,2,0,24,0,7,0,2791569.02,2950563.8,2659858.85,3005133.94,2629786.52,3364679.61,3015838.5749999997,3478501.6538888887,615076.5585595913,799164.5052777928,4582936.62,1490172.71,16728.0,13462.142857142857,247.0,245.14285714285714,1289.0,1335.2857142857142,0.19999999322163448,14.774921252566116
2014-12-25,2573745.23,211,1155,0.20000000155415537,14984,1,1,2014,12,4,3,0,25,0,6,0,2610156.84,2684991.91,2499031.03,4582936.62,3807864.44,3316050.0442857146,3001732.25,3463148.548333334,664727.2499633033,802837.9496315336,4582936.62,1490172.71,15005.0,13673.42857142857,198.0,245.28571428571428,1116.0,1341.857142857143,0.19999998808190075,14.76087307253433
2014-12-26,2922497.3,240,1385,0.2,12836,1,1,2014,12,4,4,0,26,0,5,0,2573745.23,3424258.6,2451281.84,3803816.23,3278628.42,3300157.6614285717,2929975.414642857,3438387.474888888,683396.9069650143,743903.8491921795,4372128.59,1490172.71,14984.0,13874.142857142857,211.0,249.28571428571428,1155.0,1364.2857142857142,0.1999999941593196,14.887949390634436
2014-12-27,3575283.76,285,1571,0.19999996867381512,12176,1,1,2014,12,4,5,1,27,0,4,0,2922497.3,3898670.99,2618181.33,3693923.36,1853472.36,3228477.4757142854,2898499.738571428,3405056.7104444443,694435.9770307476,723937.9791630832,4372128.59,1490172.71,12836.0,13922.857142857143,240.0,252.28571428571428,1385.0,1401.2857142857142,0.19999998512313552,15.089555384084955
2014-12-28,8484445.21,567,3234,0.1999999997642745,14412,1,1,2014,12,4,6,1,28,0,3,1,3575283.76,4372128.59,2868448.18,4164373.0,3547336.16,3182279.3000000003,2894262.61,3368171.1801111107,651872.0873149402,719443.2652100151,4372128.59,1490172.71,12176.0,13839.142857142857,285.0,256.2857142857143,1571.0,1423.0,0.2000000073190894,15.953745187578823
2014-12-29,7063840.79,538,3049,0.20000000594577386,14420,1,1,2014,12,4,0,0,29,0,2,1,8484445.21,3430574.36,3675108.42,3293606.72,6516622.75,3769753.1028571427,3048550.9032142856,3391794.2430000002,2114669.675949046,1261180.9141351487,8484445.21,1490172.71,14412.0,14188.0,567.0,293.42857142857144,3234.0,1626.7142857142858,0.1999999906721159,15.770499624356008
2014-12-30,5708142.92,418,2405,0.20000000981054622,14751,1,1,2014,12,4,1,0,30,0,1,1,7063840.79,2791569.02,3587166.39,1913468.28,5792994.45,4288791.164285714,3183202.12,3407773.5636666664,2438617.6048726873,1471965.440507621,8484445.21,1490172.71,14420.0,14365.857142857143,538.0,326.57142857142856,3049.0,1828.4285714285713,0.19999998782046952,15.557404470996111
2014-12-31,5625288.94,402,2173,0.1716539595208775,14154,1,1,2014,12,4,2,0,31,0,0,1,5708142.92,2610156.84,2950563.8,1725054.96,6247467.59,4705444.578571429,3318726.214285714,3425296.711777778,2388821.8756124726,1524482.342532072,8484445.21,1490172.71,14751.0,14083.42857142857,418.0,351.0,2405.0,1987.857142857143,0.19999999310386268,15.542783049615254
2015-01-01,4576460.18,305,1728,0.16127162282006355,11938,1,1,2015,1,1,3,0,1,1,30,0,5625288.94,2573745.23,2684991.91,1490172.71,5743739.48,5136177.735714286,3458020.285,3463733.030111111,2213443.218669221,1551420.1047187743,8484445.21,1490172.71,14154.0,13961.857142857143,402.0,380.14285714285717,2173.0,2138.8571428571427,0.20000000155415537,15.33643658930623
2015-01-02,1625420.31,62,362,0.0021724350177462714,12631,1,1,2015,1,1,4,0,2,1,29,0,4576460.18,2922497.3,3424258.6,1855814.16,3787850.5,5422279.871428572,3568244.8374999994,3484433.9923333335,1939511.4361202857,1515655.5393968632,8484445.21,1855814.16,11938.0,13526.714285714286,305.0,393.57142857142856,1728.0,2220.714285714286,0.2,14.301277607834223
2015-01-03,1176312.94,61,272,0.0,11528,0,0,2015,1,1,5,1,3,1,28,0,1625420.31,3575283.76,3898670.99,2498471.96,2354832.6,5236983.158571429,3560016.4857142856,3468482.956222222,2254518.1742178714,1525887.3415841744,8484445.21,1625420.31,12631.0,13497.42857142857,62.0,368.14285714285717,362.0,2074.5714285714284,0.19999996867381512,13.977896327596667
2015-01-04,2651400.23,106,568,0.0,10546,0,0,2015,1,1,6,1,4,0,27,0,1176312.94,8484445.21,4372128.59,2209128.82,2243604.06,4894273.041428572,3512796.520714286,3442497.8443333334,2689571.197214279,1579471.340878335,8484445.21,1176312.94,11528.0,13404.857142857143,61.0,336.14285714285717,272.0,1889.0,0.1999999997642745,14.79059882425264
2015-01-05,2457539.39,88,491,0.0,11328,0,0,2015,1,1,0,0,5,0,26,0,2651400.23,7063840.79,3430574.36,3029845.63,2361866.5,4060980.9014285714,3528591.9282142855,3421013.9072222225,2261388.624402715,1568121.9079161314,8484445.21,1176312.94,10546.0,12852.57142857143,106.0,270.2857142857143,568.0,1508.142857142857,0.20000000594577386,14.71467156627023
2015-01-06,1621284.62,55,270,0.0,9268,0,0,2015,1,1,1,0,6,0,25,0,2457539.39,5708142.92,2791569.02,3265900.4,2639202.87,3402937.8442857144,3508152.4196428573,3405802.440888889,1879981.541499441,1578558.6322792622,8484445.21,1176312.94,11328.0,12410.857142857143,88.0,206.0,491.0,1142.7142857142858,0.20000000981054622,14.298729985073058
2015-01-07,1981408.07,76,413,0.0,10147,0,0,2015,1,1,2,0,7,0,24,0,1621284.62,5625288.94,2610156.84,2659858.85,3437125.39,2819100.944285714,3449416.1417857143,3387164.020222222,1667345.328567199,1618010.4843609957,8484445.21,1176312.94,9268.0,11627.57142857143,55.0,154.14285714285714,270.0,837.7142857142857,0.1716539595208775,14.499318801082005
2015-01-08,1318438.15,58,303,0.0,8997,0,0,2015,1,1,3,0,8,0,23,0,1981408.07,4576460.18,2573745.23,2499031.03,2250519.73,2298546.5342857144,3425185.756785714,3381621.375555556,1126235.8172332367,1635260.4493063332,8484445.21,1176312.94,10147.0,11055.142857142857,76.0,107.57142857142857,413.0,586.2857142857143,0.16127162282006355,14.091959132781405
2015-01-09,2144901.8,81,431,0.0,12849,0,0,2015,1,1,4,0,9,0,22,0,1318438.15,1625420.31,2922497.3,2451281.84,2214274.18,1833114.815714286,3383021.7253571427,3359329.825555555,557640.531041789,1674768.267510497,8484445.21,1176312.94,8997.0,10635.0,58.0,72.28571428571429,303.0,382.7142857142857,0.0021724350177462714,14.578604794632199
2015-01-10,1830727.22,79,379,0.0,11873,0,0,2015,1,1,5,1,10,0,21,0,2144901.8,1176312.94,3575283.76,2618181.33,1886360.71,1907326.4571428571,3372079.5810714285,3347059.041111111,559955.4019391236,1682066.2505913738,8484445.21,1176312.94,12849.0,10666.142857142857,81.0,75.0,431.0,392.57142857142856,0.0,14.420224380088928
2015-01-11,3254430.17,129,630,0.0,11735,0,0,2015,1,1,6,1,11,0,20,0,1830727.22,2651400.23,8484445.21,2868448.18,2550841.93,2000814.2114285715,3343956.2199999997,3323346.959,463969.6959285941,1701607.346870831,8484445.21,1176312.94,11873.0,10715.42857142857,79.0,77.57142857142857,379.0,407.85714285714283,0.0,14.995528062592872
2015-01-12,2427966.79,92,430,0.0,12986,0,0,2015,1,1,0,0,12,0,19,0,3254430.17,2457539.39,7063840.79,3675108.42,2172729.29,2086961.3457142855,3357741.291071429,3301088.4927777774,630865.645395976,1699174.2049566186,8484445.21,1176312.94,11735.0,10885.285714285714,129.0,80.85714285714286,630.0,416.7142857142857,0.0,14.702565165010927
2015-01-13,2138729.21,76,392,0.0,11908,0,0,2015,1,1,1,0,13,0,18,0,2427966.79,1621284.62,5708142.92,3587166.39,2467719.52,2082736.6885714284,3313200.518571429,3268579.010111111,628063.2223053316,1706875.2097416904,8484445.21,1176312.94,12986.0,11122.142857142857,92.0,81.42857142857143,430.0,408.0,0.0,14.57572285107735
2015-01-14,2835456.9,95,500,0.0,12735,0,0,2015,1,1,2,0,14,0,17,0,2138729.21,1981408.07,5625288.94,2950563.8,3356963.59,2156657.3442857144,3261470.6192857143,3257066.4598888885,594240.0994482801,1720161.6908338799,8484445.21,1176312.94,11908.0,11499.285714285714,76.0,84.42857142857143,392.0,425.42857142857144,0.0,14.857713998856413
2015-01-15,2047933.05,83,386,0.0,12630,0,0,2015,1,1,3,0,15,0,16,0,2835456.9,1318438.15,4576460.18,2684991.91,3637788.72,2278664.32,3257359.658571429,3254844.500888889,638303.0091047974,1721069.5424576371,8484445.21,1176312.94,12735.0,11869.0,95.0,87.14285714285714,500.0,437.85714285714283,0.0,14.532342062474598
2015-01-16,2569213.44,94,488,0.0,11982,0,0,2015,1,1,4,0,16,0,15,0,2047933.05,2144901.8,1625420.31,3424258.6,2005770.41,2382877.877142857,3234607.556428571,3243800.565444445,499960.62370780937,1733085.2754445833,8484445.21,1176312.94,12630.0,12388.0,83.0,90.71428571428571,386.0,449.7142857142857,0.0,14.759110744776573
2015-01-17,2588700.22,115,528,0.0,10268,0,0,2015,1,1,5,1,17,0,14,0,2569213.44,1830727.22,1176312.94,3898670.99,2464459.86,2443493.825714286,3204070.229285714,3235726.2521111113,491957.31991273054,1737148.09344462,8484445.21,1176312.94,11982.0,12264.142857142857,94.0,92.57142857142857,488.0,457.85714285714283,0.0,14.766666848443418
2015-01-18,3021302.7,122,595,0.0,10164,0,0,2015,1,1,6,1,18,0,13,0,2588700.22,3254430.17,2651400.23,4372128.59,1718246.3,2551775.6828571423,3157285.5589285716,3221084.532777778,411432.312669819,1735387.4361093293,8484445.21,1176312.94,10268.0,12034.857142857143,115.0,97.71428571428571,528.0,479.14285714285717,0.0,14.921198984941997
2015-01-19,2851705.68,115,578,0.0,11734,0,0,2015,1,1,0,0,19,0,12,0,3021302.7,2427966.79,2457539.39,3430574.36,2453121.94,2518471.7585714287,3109041.777142857,3205691.009111111,349911.302896484,1719063.6635300962,8484445.21,1176312.94,10164.0,11810.42857142857,122.0,96.71428571428571,595.0,474.14285714285717,0.0,14.863428208102372
2015-01-20,2455411.13,93,475,0.0,10857,0,0,2015,1,1,1,0,20,0,11,0,2851705.68,2138729.21,1621284.62,2791569.02,3133739.97,2579005.8857142855,3088367.895714286,3191171.4063333333,367838.404869178,1718534.344777741,8484445.21,1176312.94,11734.0,11631.57142857143,115.0,100.0,578.0,495.2857142857143,0.0,14.713805178848629
